Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random34,-0.18959414525599536,-0.8218650394143511,0.7922403003754693,0.9896974093035814,1.0,28/98,26.36%,KCTD8;LINC01322;NUDT16;PRKAR1B-AS1;LMO1;SDCBPP2;RPE65;ESYT2;SLC24A2;HSPA8P4;TAGLN3;HBM;ENTREP2;WIPF1;RAET1L;HERC2P8;EPHA10;ZCWPW1;OR6W1P;ZNF705D;RNA5SP404;LCE1F;OR4Q3;RN7SKP66;MAPK6-DT;LINC01122;GNG5P3;SUSD3
prerank,random792,-0.1896670220206516,-0.82178566547348,0.7933168316831684,0.9883509028579416,1.0,26/98,28.42%,CACNB4;BPIFB1;SLC8A3;VASH1-DT;F10;PPP1R16B;HYAL1;BHLHE22;UAP1L1;TMEM61;ZFAND2B;NDUFAF2P2;CYP4Z2P;EFHD2;ZNF885P;ZFY-AS1;RNU4-16P;TRGV1;EIF1AY;PHF7;LINC01801;LINC01752;USH1C;TPT1P12;PRKX;GOLGA6L5P
prerank,random352,-0.1915772813854686,-0.8212787741744838,0.7863247863247863,0.9878435255957049,1.0,29/98,26.95%,HBBP1;GRK5;ICAM3;ZMYND10;GPER1;HDC;SEPTIN4-AS1;FKBP5;KCTD9P1;RXRG;PTGFR;VSNL1;CCDC83;IGSF6;PLP1;CT45A1;HTR5A;ARHGEF7-AS2;SEPTIN7P9;LINC02244;ISCA1P3;MIR4747;OR4B1;RNU6-200P;MTND1P2;TTTY14;HMGB1P16;MYO1B-AS1;PIK3CG
prerank,random321,-0.19053630788222523,-0.8206453533202116,0.8136419001218027,0.9876472863444878,1.0,27/98,28.61%,LNCOC1;ZFYVE28;RAMP2;PPARD;EMCN;NCKAP5-AS2;NDUFAB1P1;TBX2-AS1;MOCS1P1;RNU6-1127P;TTC16;INKA2;IGHM;IGHV3-21;ADAMTS15;MSRB3;ISLR2;GLYCTK;CCL11;ZNF705D;MTND5P3;KRT37;LINC00326;MIR4645;LGALS4;C4orf46P2;LINC02899
prerank,random893,-0.1880064027670275,-0.8180724987473283,0.812577065351418,0.9914443040219194,1.0,21/98,21.18%,PDE4A;ST3GAL5-AS1;MSC-AS1;GOLGA8N;LINC01506;DOK1;TMIE;ALMS1-IT1;MTCO1P2;BMS1P22;TAF5LP1;COL11A1;RNU6-784P;DYNC2I1;WDR13;SLC17A6-DT;LINC00189;CFAP52;EGLN3;PARP12;MIR4667
prerank,random995,-0.18958987352731305,-0.8170892223229684,0.7987878787878788,0.992022504733641,1.0,21/98,19.63%,PIGR;DMGDH;LRRC74B;RSPO4;PDK3;RESP18;APLP1;KRT72;SEPTIN3;POU3F2;PRR23C;PRELID3BP11;PPP1R9A-AS1;PARD6A;MIR6503;HKDC1;PRMT2;PNMA5;MIR493HG;KCTD17;MTND1P8
prerank,random617,-0.18903648494156366,-0.8153275772725184,0.8143564356435643,0.99406212275763,1.0,26/98,22.50%,ALDOC;NTHL1;LINC02192;CLRN3;MIR4795;SOX9-AS1;PART1;TDRD9;LINC02073;RNU5B-4P;ZSCAN1;LINC00374;OR7E24;PRAL;RN7SL531P;SLC25A27;DNAJC5G;FBXL20;MIR29B2CHG;CUBN;CNR2;ZC3H12D;TBC1D3D;TRBV5-7;PRNT;GTF2IP6
prerank,random594,-0.18875742789382322,-0.8152728321037337,0.8238993710691824,0.9927014141866585,1.0,21/98,22.73%,CFAP74;NLRP3;LINC03047;TRIM47;GRK5;LILRB5;DLL4;CIB3;CYSLTR1;SST;CXCL17;EEF1A2;COX6A2;NCAN;CALY;FBXO42;CERNA1;ZNF383;CCDC13-AS2;BBS7-DT;FAM230J
prerank,random869,-0.19092167010324396,-0.815253217164635,0.8056234718826406,0.9912489733822547,1.0,32/98,30.98%,OXCT1-AS1;SERGEF;SLC13A5;C5orf63;RGS6;LINC02966;CD48;GNG10P1;RSAD1;TNFRSF11B;LINC01038;LINC02695;KCNJ5-AS1;RNU6-1313P;MTCYBP18;KCNK4-TEX40;LINC02827;MIR4764;RFKP1;RNU5F-3P;MTND5P35;QTRT1;TMED10;IRX6;RNU6-1203P;STC1;SLC25A5P6;ZMYM6;RNU6-213P;PLCE1-AS2;EVA1CP4;DNAJC19P7
prerank,random214,-0.187594273848189,-0.8137350262248172,0.8196517412935324,0.9927990824214948,1.0,25/98,24.17%,YPEL3;EIF3EP2;RNFT1P3;ACE;MYO7B;CEACAM4;CD14;IGHG2;NCKIPSD;COQ6;MICALL2;OOSP1P2;LYVE1;LINC02162;RNA5SP154;PARD3-DT;CTRL;IRAIN;GDF10;H2BP2;TRAM2-AS1;CT83;RPL37P24;H2AZP5;RNA5SP131
prerank,random326,-0.18855160736019394,-0.8136643394783529,0.8199481865284974,0.9914858300587495,1.0,13/98,9.95%,RGS9BP;C2CD2L;ABHD14A;RN7SL711P;AMDHD1;ANKZF1;PCAT19;MTMR12P1;LINC02685;GDPD3;RPS3AP13;SPATA45;NPFFR1
prerank,random544,-0.19018523348792898,-0.8131327536019543,0.8149556400506971,0.9910487415902202,1.0,37/98,33.39%,LINC00957;GLTP;LRP11;METTL21EP;LINC01344;RPL23AP47;PIP5K1P2;AK3P4;FFAR4;IGSF23;CD180;RNU6ATAC35P;COL22A1;ADGRE4P;PPIAL4H;TMEM123;CIDEA;CACNA1D;PNPLA10P;FAM224B;RN7SL565P;KLF8P1;RPS12P18;OR5AU1;PRKCZ-DT;RNU6-729P;SNORD104;PTP4A2P2;MIR4742;PEX12;MTFR1;LY6L;CROCC;LGR6;TSC22D1-AS1;STAR;KLHL21
prerank,random849,-0.185714073148673,-0.8116061451850138,0.820125786163522,0.992554388446468,1.0,17/98,15.98%,THRAP3P1;CDIPTOSP;PLEKHG4;LINC02473;C1QTNF2;C5orf64-AS1;TBC1D15;SCPEP1;ANKRD44-IT1;LUADT1;MIR3945HG;HMGA1P7;RPL7P18;ZNF709;ATP1A3;LINC02695;MYT1
prerank,random136,-0.18888374909328917,-0.811503726586869,0.7985257985257985,0.991248900623005,1.0,24/98,25.07%,TBC1D9B;PALM;DCN;DEFB109D;FBXO36P1;BCYRN1;SNX31;LINC02981;MAP7D2;SIRT2;CLIC5;LINC02930;FAM117B;PPP1R13B-DT;TREM2;JAZF1-AS1;SCRT1;GH2;TNFRSF10A;H3P27;FCF1P10;OR13C9;FLJ36000;ADCK5
prerank,random142,-0.18926784485901196,-0.8113104041604488,0.8108776266996292,0.9901643899321179,1.0,21/98,19.68%,ARHGAP19-SLIT1;HBBP1;MTAPP1;UPK1A;RPH3AL;MRPS31P5;TNFRSF1B;LINC02721;IGLON5;HHIPL2;ZNF503-AS1;CLEC4OP;MICOS10-DT;GH1;KRT18P67;OSTCP4;IGLV3-21;LINC02836;CCL3;GOLGA8K;CICP23
prerank,random282,-0.1878352638168547,-0.8112537091502997,0.8233128834355828,0.9888016291851834,1.0,30/98,28.26%,NFIX;TCP11L2;SLC37A2;BMP6;MIR497HG;LINC02185;SLC27A1;RNA5SP460;MAPK6P4;TRGV9;RNA5SP154;FBXL16;LINC02771;FPR1;MAGEC3;ZNF565;PHF11;CD2;CRYBB2P1;PRKCH-AS1;TBC1D3H;MIR4309;ZFY;OR56A4;ATP5MGP1;PTEN;MCOLN1;IFNB1;MMP25;OTC
prerank,random116,0.16164248173923726,0.8108953563316804,0.8941798941798942,1.0,1.0,13/98,8.37%,LMOD2;RNU6-19P;TRIM51G;SCARNA12;HMGA2-AS1;DSC1;CDYLP1;RPL22P18;SNORD116-11;KRT18P35;LSM4;HSD17B1P1;CHTF8
prerank,random273,0.158428196500671,0.8085111238956871,0.8894472361809045,1.0,1.0,19/98,15.89%,DHFRP5;PRR14L;NDST3;OR7E108P;FAM86JP;TASOR;STMN1P1;NECTIN4;ATP5MC1P5;IL17REL;UBD;RRH;RPS24P12;RMST;WASL;RNU6-682P;BNIP3P16;MTATP6P15;COTL1
prerank,random725,-0.18672767697966733,-0.8077982870665019,0.818955042527339,0.9941944652241277,1.0,29/98,31.98%,RPL12P7;RPS7P7;KANK3;WFS1;SNTG2-AS1;SLIT3;NAAA;ABCB1;TMOD2;SCTR;RNU6-177P;KCNH1-IT1;SLX1A;KBTBD12;MYT1;GAS2L2;ORAI1;RNU4-72P;RPS3AP32;UQCR10P1;TTC32-DT;RAPGEFL1;C2orf50;WWC2-AS1;RPS26P41;ZNF564;ARPC3P5;GUCY2EP;MTCO1P24
prerank,random506,-0.1894995923083373,-0.8074686286484662,0.8188585607940446,0.9933925589941288,1.0,32/98,30.35%,SHCBP1L;IL18RAP;LINC02958;CRACR2B;CLU;TDRD9;B2M;PLEKHB1;BUD13-DT;MED28P1;RPL22P7;FAM66D;NBPF6;PKD1L1-AS1;CHRDL2;TAS1R1;LINC02591;MAPK8IP1P1;ZNF880;ETS2P1;EPS15P1;OR6C7P;RPL21P112;PPP1R17;KCNG3;ZNF487;SEPTIN7-DT;LINC02899;TIMMDC1-DT;LINC00670;SMIM2;OPRD1
prerank,random292,-0.1884043703668808,-0.8069903724488693,0.8126582278481013,0.9928432909052564,1.0,26/98,26.93%,HSD17B8;INKA1;TRIB2;CALCOCO2;IL2RG;ZNF566-AS1;MIR708;MOCS2;FERMT3;ABCB1;LINC02210-CRHR1;NEBL;RNA5SP226;RPL21P91;LINC00951;LRRC4B;SP8;HNRNPA1P71;MIR6129;THOC3-AS1;RN7SL586P;RN7SL340P;FLYWCH2;TET1;CLEC18A;ALG1L14P
prerank,random549,0.15503481114622733,0.8064526981160326,0.8855721393034826,1.0,1.0,29/98,24.03%,ST20;CEP41;ZNF826P;GAPDHP71;MEOX1;MRPS31P1;SLC2A8;WEE2P1;SPATA18;RNU6-1245P;CENPA;MEIOC;LHFPL2;RRP7A;MID1IP1;GCNT2;RPL9P21;MYL9;XXYLT1-AS1;GCATP1;PVR;NR2F1-AS1;SETD1B;ZNF787;SLCO6A1;SNORD63;FAM131B;MRPS22P1;RPL4
prerank,random850,-0.18501303790176712,-0.804917786605499,0.8208955223880597,0.9953002897422413,1.0,28/98,30.31%,LINC02610;TEX264;TESC-AS1;ADRB1;WDR54;SPA17P1;CACNG7;RPS18P9;IL12B;NKX2-4;AVPR1A;PGM1;P2RX5;SLAMF6P1;APOC2;CD164L2;RPL35AP37;MIR1269B;GPATCH11;TET1;PSME2P6;LYRM9;CCDC70;LINC01116;BAK1P1;RWDD2A;AIM2;BSN
prerank,random378,-0.18699324504793474,-0.8040647037734212,0.8275862068965517,0.9955850381932584,1.0,32/98,28.24%,NEIL1;AGGF1P2;FAM136BP;TSNARE1;BAALC;FENDRR;DHH;SPA17P1;OSBPL9P3;RN7SL190P;OR7E96P;TFAP4;SFTA1P;TBR1;PCDHB16;PFKL;RPL15P21;DNAJC19P5;TMEM119;E2F3P1;LHFPL5;MTND2P32;CLCA4;PPIAP17;MESTP2;RNASE11-AS1;RPL39P18;MSL3P1;NUP93-DT;PPIAP14;ZNF419;PHB1P17
prerank,random153,-0.18734547523130962,-0.8038695229407673,0.843520782396088,0.9944844493298967,1.0,28/98,28.62%,C20orf202;ST6GALNAC4;KCNJ8;RASL11A;MYO7B;HSPB7;ALDH1L1;PTGES2-AS1;TMEM37;STRCP1;EEF1A1P29;RNU6-1035P;ING2;CUBN;MATCAP1;SIRT3;MIR544B;CNTFR;NUDT7;LUC7L3;LINC03028;LYPLA1P1;IFNA8;ISCU;DSCR9;LINC01826;DAZAP2P1;IFNGR1
prerank,random261,-0.18870396430858252,-0.8037679867834607,0.8228782287822878,0.9932143002815943,1.0,28/98,27.23%,SH3RF3;CD163;HDAC4-AS1;PEG3;NPM2;TSPAN5-DT;LINC00351;PCSK6;DEPP1;FADS6;MAP3K8;PODNL1;ARHGAP45;C2orf80;ANKRD26P3;FBLL1;EPN2;SIDT1-AS1;RNU6-1256P;SNORD113-8;RNA5SP309;LINC01078;LINC02123;HMGN2P23;RNASE13;SEPTIN12;FUT5;AGTPBP1
prerank,random854,0.15786943154138586,0.8026461045030059,0.9347826086956522,1.0,1.0,13/98,9.01%,ZNF808;CYP2C8;CCT3;ADAMTSL4-AS1;LTBP2;MME;WBP1L;MEIS2;SNX5;SEH1L;HOXB1;SNX18P7;ATP1A1
prerank,random956,0.15571972190936234,0.8025239911058467,0.9081081081081082,1.0,1.0,15/98,11.18%,RNU7-81P;LGSN;ATP5F1AP1;LINC02036;LETM1;LINC01132;CHEK1;HS6ST1;C12orf56;UQCRFS1P1;LINC01258;SLC2A8;FAM120A;TOMM70;SRRM1P2
prerank,random367,-0.18547233156689907,-0.8017400875794987,0.815365551425031,0.9956309906621651,1.0,36/98,34.32%,NOL3;ARHGAP27;SEMA3B;JAML;CLEC12B;LINC01961;LEF1;AMD1P4;RPSAP22;RPL27AP3;CFHR1;LINC01614;FAM131A;GCHFR;OR2A20P;UBE2Q2P1;TBX5-AS1;MIR328;RNU6-382P;RPL23AP19;LINC00656;BIN1;PRKCZ-DT;FAM25C;ATP6V1B1-AS1;RAB6A;LINC02246;KRBOX4;SIAH2;TMEM213;BMP2K-DT;RN7SL444P;ST3GAL6-AS1;TOM1L2;UBL5P2;IL4R
prerank,random358,-0.1854067415787823,-0.8013710644889934,0.8195302843016069,0.9948530507950637,1.0,17/98,13.83%,DRAIC;PI3;ROM1;SLC4A1;CAHM;ROPN1L;FRZB;SPATA31D5P;LINC00861;UBL5P4;MYOD1;CCR2;SERPINB9P1;SIGLEC18P;IGKV3-15;GDF9;WDFY4
prerank,random70,-0.1860531212712209,-0.8005687340063071,0.8314465408805032,0.9949153758465659,1.0,20/98,19.09%,FAM90A1;SLAMF7;TOLLIP-DT;IGLC2;LMLN-AS1;SFTPB;HMGN2P25;PRAM1;CRYAB;RASAL3;NKAP;LINC01485;ARHGAP31;C1QB;CTSH;ELOBP1;PKIA;CKB;AKAP17BP;FLJ30679
prerank,random341,-0.18712768934280022,-0.8004930005778964,0.8245398773006135,0.9935883625224072,1.0,25/98,20.64%,MALINC1;C16orf92;LINC00398;NOSTRIN;CARMN;RPL27AP8;NOS1;DPEP2NB;FGF12;CD1D;LINC02156;PRELID3BP10;RNU6-54P;EEF1A1P29;RPS29P20;TTYH1;ABCB10P4;PRND;ING2;MRPL35P3;MIR7851;TRIM80P;IFNAR2;HOXD10;CFAP61
prerank,random232,-0.1837486848625324,-0.8000628403908484,0.8426150121065376,0.9929070376135033,1.0,26/98,24.75%,CCDC107;TMOD1;PTMAP8;GGTA1;SORBS2;ETS2;PCSK2;CEACAM20;TLX1NB;MICOS10-NBL1;FAM83A-AS1;LIPC-AS1;GRIFIN;NT5M;TNFAIP8L1;N4BP2L2-IT2;LINC02827;RPL7P48;MTCO2P31;RNU6-899P;CYP4F10P;ABCD1P5;UBE2V1P7;TRAJ2;LINC00588;RNA5SP443
prerank,random513,-0.185822654603071,-0.7999319502695009,0.8318695106649937,0.9916887291713935,1.0,18/98,15.83%,NPM1P50;VAMP2;TRAV13-1;MINDY1;KCND3;LDHAP2;FLT1;SH3TC2;HCLS1;RPL21P111;OR51E1;PER3;SGMS1;MTND2P28;ECMXP;APOL2;PRXL2B;KRT74
prerank,random83,-0.1853041977777953,-0.7993521867703701,0.8258221680876979,0.9913645698528801,1.0,20/98,19.82%,MIR646HG;RAB3IL1;RN7SL589P;SCARF1;GNG7;SLC23A1;SMOC2;RAB40B;NAMPT;C4BPAP1;RN7SL134P;GRM7-AS3;MIR210HG;LEPR;CASS4;ABR-AS1;LRP3;TPK1;MAGI2-AS3;LINC00926
prerank,random659,-0.185359545446533,-0.7990155972767168,0.8298653610771114,0.9905643172202034,1.0,31/98,29.31%,LINC01936;PTMAP8;PRF1;SELENOP;SEC14L1;CORO1A;LINC02210-CRHR1;LINC00892;GFRA2;LHFPL4;MTCYBP16;LINC02771;NEFM;RPL30-AS1;NPAS3;TOGARAM2;CDH18-AS1;LINC02169;GATD3;RELN;NPHP3;C1GALT1C1L;PTEN;SLC7A1;DMP1;MAPK15;ZFAND2A;FGF7P3;AP3B2;IMMTP1;MEPCE
prerank,random997,-0.1840907081406714,-0.7972980450301609,0.8283208020050126,0.9922113328143699,1.0,23/98,21.41%,FGD5;ESAM-AS1;BMP6;TSC22D3;RNA5SP111;SCGB2B2;PDK4;CEACAMP5;PRDM8;ISLR;LCDR;ZNF688;ENTREP2;MIR153-1;LINC00851;TSPOAP1;CHRDL2;RCL1;SLC19A1;FKBP9P1;KCNK9;LINC01016;MIR181A1
prerank,random109,-0.18354503731713068,-0.7972493576618184,0.8412121212121212,0.9908557807568996,1.0,36/98,33.87%,LINC02692;ARHGAP4;LINC02362;ASMT;FAM181B;FOXQ1;RN7SKP78;ZBTB45P2;HYDIN2;MIR6730;SLC3A1;LINC01879;ADAMTS16;LINC02836;RNU6-437P;IRF2-DT;EMILIN3;BGLAP;CFAP73;LINC02827;RNU5F-6P;LINC02502;SMSP1;CCDC74BP1;SLC24A3;SLC1A6;PRSS21;TEDC2-AS1;KLK12;CDH15;RN7SL382P;RFESDP1;SNORA70H;C1QTNF7-AS1;MIR548V;GTF2IRD2
prerank,random204,0.15311587448320718,0.7968996085660286,0.9253731343283582,1.0,1.0,16/98,13.15%,ADAM19;ENPP7P6;ST3GAL4;MASTL;FBXW11;MUC4;SLC1A3;G2E3-AS1;KPNB1;LINC02785;ZNF467;LINC02330;LINC01905;TTR;SCARNA18B;CCT2
prerank,random571,0.1570221824971817,0.7963242039160583,0.9349112426035503,1.0,1.0,16/98,14.51%,SLC15A2;DRAM1;TUBA1B;RNA5SP204;CTAGE16P;LNX1-AS2;SNRK-AS1;TMPRSS4;RNU6-510P;CHAT;FASN;TRMT10BP1;SPATA5;RPS3AP22;BCL2L11;GET3
prerank,random183,-0.1866980513813491,-0.7959779423508812,0.8319123020706456,0.9917191836512139,1.0,23/98,22.61%,RENBP;EGFLAM;LCE1B;INGX;LINC01961;RUNDC3B;LINC01235;MIR6730;KRT18P45;DGKQ;LINC01353;NEUROD1;MSMB;COL8A1;NMB;KLRC1;RAB28P5;TDRD6-AS1;CAMK2A;KIF18B-DT;TPTE2P4;MTCO1P7;LINC01495
prerank,random84,-0.18466442918087358,-0.7952473235831313,0.8288177339901478,0.991613972373509,1.0,31/98,31.35%,CCL28;CROCC2;KLF9;CFB;CYTL1;A2MP1;PLAC9;FAM215A;KL;LINC01443;CRYM;HAUS1P1;LINC02549;OR52E6;ADARB2-AS1;SH2D2A;GOLGA8M;IDS;GAL3ST1;RNA5SP371;RPS29P12;SLC7A13;RNU6-1124P;LRRC43;TECRP1;BTF3-DT;NAIP;CASC17;RNU7-154P;ECH1;TWF1P1
prerank,random920,-0.18302534673097437,-0.7943458183497786,0.8335451080050826,0.991770707587574,1.0,27/98,29.25%,PIK3IP1;KCNQ1;FAM136BP;SRGN;TRBV6-7;RNU1-8P;ANKH;RN7SKP92;PCDHGB1;PANK1-AS1;SPATA21;ENO2;RNU6-549P;DUX4L26;DUXAP2;RNU6-392P;PPIAP37;ATF4P1;ADD3-AS1;GNPDA2;PRODH;ABR;SNED1-AS1;DUTP6;PPEF2;SKINT1L;KDSR-DT
prerank,random428,-0.1869435874649201,-0.7939306302089044,0.833743842364532,0.9910935726360868,1.0,27/98,25.73%,RNASE4;BTF3P1;HERC2P2;CCDC163;ENPP3;KCNJ9;MIR6823;ACSM5;IGHV3-21;FAM209B;RAB5C-AS1;RPL6P24;P2RX5;LINC02283;INSC;DHRS9;FAM215B;KCNH4;RPL10P5;SHISAL1;POU1F1;PABPC1P8;LINC02337;RNA5SP218;LINC02636;WDR83;ZSWIM5P3
prerank,random314,-0.1822900744353121,-0.7910962591361057,0.8514724711907811,0.9946508806148775,1.0,36/98,32.17%,ADARB2;PADI2;BBS2;HCFC1R1;DEGS2;STARD8;SPATA31D5P;GOLGA8R;NRBP2;UNC13B;SPATA13;OR7E24;NCAM1;AOAH;RNU1-61P;FAM87A;NFATC1;HERC2P8;LPAR4;RPS14P8;ATP6V0D1-DT;RNA5SP355;RPS6P21;FAM230B;SETP16;ZNF385D-AS1;CYP51A1P2;HSD17B11;CHRNA2;CNIH2;MAGT1;NRXN1;ARHGEF12;LENG8-AS1;HMGB1P37;BATF3
prerank,random307,-0.18477716186895782,-0.7883420612500783,0.8596059113300493,0.9981193470884092,1.0,18/98,17.14%,KIZ;ALOX12B;IGLC3;TAFAZZIN;MSR1;ABO;F12;CLEC12A;RNU6-621P;CARD8-AS1;SEMA6C;FBLIM1P2;LINC02444;ZFR2;ADCY2;VN1R85P;TRBV2;CHCT1
prerank,random41,-0.18315324900776137,-0.7883071192515961,0.8580246913580247,0.9967384285706242,1.0,31/98,31.04%,LINC02610;MIR6722;MAEL;RFX8;CMAHP;LINC03018;WEE2-AS1;BIN2P1;CYP4F22;PPFIA2;PCDHB12;GPR88;LINC02771;MIR7-3HG;HAO2-IT1;IGLVIVOR22-1;EMILIN3;MIR493HG;TMCC2-AS1;ABCC12;GAPDHP19;MIR8081;DDX3Y;TIGD7;RPSAP24;CATSPER2;CASC17;GLRX5P1;MIR3125;DRICH1;TDRKH-AS1
prerank,random947,-0.1838708371632713,-0.7872043804736267,0.8684531059683313,0.9971856194820111,1.0,25/98,24.65%,GHRHR;CYP2G1P;ACVR1;CIRBP;GPER1;GOLGA8N;DDO;TEK;TMEM163;TUBB4BP7;NACAP7;FCN2;IPCEF1;PIGZ;KCTD4;C5orf49;IQCJ;NT5C3AP2;RPL23AP94;HMGB1P29;MIR4537;OR51C4P;KRTAP9-4;RPL30P12;RNU6-719P
prerank,random10,-0.18310324983901552,-0.7867180231037739,0.8531211750305998,0.9965823756723295,1.0,27/98,28.53%,DMGDH;CUBNP2;HMGN2P19;JAML;ZDHHC11B;LY9;TSPAN7;ZNF559;HCP5;PTCHD3;SLC14A1;FUNDC2P3;AOC3;GABRG2;LILRB1;DGKZ;TIFAB;DEFB129;PGAM4P2;SMCP;SGF29;STIM2-AS1;LINC02195;VSTM2L;LINC00536;CFAP45;SEPTIN6
prerank,random561,0.15197835395128592,0.7860084242494464,0.9554455445544554,1.0,1.0,12/98,9.94%,CKS1BP1;GCNT4;S100A11;CSRP1;LINC02103;TAS2R4;STYX;LRRC69;SPC25;RNU6-494P;LINC01697;FAM72B
prerank,random217,-0.1828629244252347,-0.7853276426524766,0.8714107365792759,0.9975089221839468,1.0,26/98,24.47%,FBXL8;CD163L1;CBFA2T3;DDR2;TMEM204;RFTN2;SCUBE2;KCNMB3P1;IGHV3-74;LINC02317;PYDC1;MRGPRX2;LNCNEF;EGFL8;MYL6B-AS1;LINC00824;BSND;PRLHR;MS4A13;OSTF1P1;CCT6P4;SNORD114-15;C7orf33;AGBL4-IT1;MIR6786;RNA5SP70
prerank,random151,0.1534553255855915,0.7841436866755316,0.9315789473684211,1.0,1.0,26/98,22.64%,TUBAP6;TMPRSS12;HNRNPA3P11;NUDT8;PTCHD4;MTCYBP33;CRMA;LARGE2;SLC16A7;TXNL4A;SMIM8;LINC01948;ZBTB46;HACD4;AGPAT4;SH3BP5-AS1;SNORA79;TEX2;INTS6L-AS1;AVL9;ZDHHC3;MTARC1;MRPL23-AS1;MIR548I1;ACOT2;RPL23AP30
prerank,random835,-0.18218048003055248,-0.7840121627987182,0.8623737373737373,0.9982955466124556,1.0,34/98,35.41%,BLOC1S5-TXNDC5;BARX1-DT;NIPSNAP3B;PGK1P2;CEACAM22P;HORMAD2;LINC02317;SST;LINC01485;CRYGA;MIR129-2;SPTBN4;SH3D21;ZNF37CP;GRIK1;ATP6V0D2;DCAF13P3;OR10AC1;PPIAP7;H1-6;ISL2;LY6K;MIR4804;PLPP1;DLGAP2-AS1;CXCR5;BMP2K-DT;RNU7-18P;MYL12-AS1;LASTR;ZSCAN32;SRD5A2P1;PODXL2;ANKRD26P4
prerank,random449,-0.18281662853953437,-0.7823912239933665,0.8447837150127226,0.9997854986502819,1.0,35/98,33.96%,CAPSL;SOD1-DT;SLC5A10;TNRC6C;ECM2;SOX17;NOD2;CACNG7;UBE2H-DT;OSBPL9P3;CCL16;ACRBP;HSPA8P4;IRS3P;MIR646;TPSB2;CH25H;UQCRHP1;BTBD16;GRAMD4P7;RPS15AP3;CYP11A1;STARD13-IT1;PPP1R2P6;GDF3;SLC28A1;LINC01554;B4GALNT2;CNEP1R1P1;LINC01929;DIRAS3;ZFP82;NCAM2;RPL27AP5;FAM171A2
prerank,random389,0.15099591951598804,0.7804346348856077,0.9441340782122905,1.0,1.0,24/98,19.30%,TNC;FEN1P1;SERPINA11;GLI3;ACOXL;PIP4K2A;RCN2;RSL24D1P3;ERVW-1;BNIP3P38;RNU2-68P;DYNLT1;LINC02112;RRP7A;SNHG8;ZNF544;AAAS;LINC01671;RN7SKP98;NDUFB11;RNU6-1198P;THADA;CAP2;RN7SL416P
prerank,random20,0.15143179814247376,0.7802481810784695,0.9348837209302325,1.0,1.0,32/98,28.48%,SYCP3;STAC;SNORD116-9;RNU2-17P;C1GALT1P2;NCKAP5L;ZFPM2;WNT5B;LINC02542;BMP5;KRT8P44;NUP93;NCL;XPR1;MIR4653;B3GNT3;CCNE1;DUT;RBM25;DNAJC19P6;COPS3;SF3A2;PRDX6;NAV2-AS6;BPIFA3;WWOX-AS1;SMARCE1P4;NIP7P1;RNA5SP335;PRKAG2-AS2;MTND2P31;ARHGAP28-AS1
prerank,random698,-0.18285405817252456,-0.779890308714567,0.892059553349876,1.0,1.0,25/98,23.36%,LINC01108;KLHDC8B;RNF133;RNASE1;MASP1;ITGAL;POU3F2;TIMM8BP1;SST;MIR6813;MHENCR;INSIG2;KIRREL3;LINC01945;USP17L7;RPSAP41;OPRL1;DFFB;GPR148;CDK10;HMGB1P45;NBPF4;RNU6-392P;RNU7-197P;ZNF70P1
prerank,random863,-0.1820694293002535,-0.779138350413851,0.8591194968553459,1.0,1.0,21/98,20.76%,FAM88E;DRAIC;RNU6-621P;RIPPLY2;FAM170B;LINC00700;LINC00500;GOLGA2P9;CACNG2-DT;GARS1-DT;TSPAN9;HYDIN2;LINC01480;NTM-AS1;LINC02771;SLC30A8;USP34-DT;ZNF266;IGHD;EOMES;MAGEA3
prerank,random729,-0.1792666407686931,-0.7772415868246363,0.8559113300492611,1.0,1.0,13/98,11.64%,IFITM3P6;MEF2C-AS2;TSPAN5;LY9;EML2-AS1;MSRA;PTPRN2;TMEM71;ABCC6P1;RFPL3;LONRF3;HAUS5-DT;ST13P21
prerank,random7,-0.18215285769906212,-0.7771126748924266,0.8692403486924035,1.0,1.0,29/98,31.25%,MIR126;KLF9;EMCN;GOLGA8O;FUT7;ZPLD2P;LINC02245;MAST3;NXPH1;RNU6-226P;SNORD115-39;TRBV10-3;LINC00462;ST6GALNAC6;MDGA1;LINC00881;GIT2;AIMP1P2;RNU7-90P;LINC01834;LINC02655;LINC01859;CPB1;LINC01023;GPR35;SORBS2-AS1;SUGT1P1;RPL36AP49;LINC00930
prerank,random741,-0.18188687317686938,-0.7766893405000022,0.8702290076335878,1.0,1.0,25/98,25.57%,BARX1-DT;LINC02637;OSBP2;LILRB2;GLT6D1;AHCYL2;TM4SF1-AS1;LINC02881;KCNN3;ARHGAP9;DACT3;HNRNPA1P72;SPEN-AS1;RN7SKP92;ANKRD62P1-PARP4P3;ARHGEF4-AS1;CZIB;LINC02414;DCT;SHISAL1;RPL31P40;RPL37P15;BSPH1;F7;APOA1-AS
prerank,random180,-0.18065369683020216,-0.7760551655293191,0.8721804511278195,1.0,1.0,22/98,22.03%,PPIAP77;CT75;EN2;CDH23;CPM;RN7SL799P;FBXO36P1;LINC02965;ELOVL7;SLC2A13P1;ABCA3P1;SPOP;C8orf58;MGAT1;LORICRIN;TBXAS1;RIMBP2;IFITM3;KLHL33;RNU5B-3P;AIMP1P2;OR8A3P
