	Tscore	pval
GCNT2	1.0379503031109238	0.30976593555819043
GCNT2P1	1.321752194051055	0.20046953894361905
GCNT3	1.0	0.32869468323646367
GCNT4	-2.8779269051795104	0.01568796884369675
GCNT7	1.7976733276575159	0.08662399026313418
GCOM1	2.326507820782759	0.027349594949832627
GCOM2	0.7907775859082963	0.4364337870916488
GCSAM	-1.6401940514307645	0.12653541815989727
GCSAML	-1.7721340742086635	0.10685760113325567
GCSAML-AS1		
GCSH	1.638838576454522	0.11187070710066283
GCSHP1	1.0000000000000002	0.32869468323646356
GCSHP2	1.0000000000000002	0.32869468323646356
GCSHP3		
GCSHP4		
GCSHP5	1.4491376746189444	0.16206871193916228
GCSIR		
GDA	1.0	0.32869468323646367
GDAP1	1.9149968089954332	0.0662848455617517
GDAP1L1	1.0000000000000002	0.32869468323646356
GDAP2	1.0539413317169835	0.30071618316031623
GDE1	-0.6519318748774369	0.524514714782472
GDF1		
GDF10	-0.9737464027749019	0.3427465339961734
GDF11	-1.9347028826085766	0.07165382282230634
GDF15	0.012453930189935281	0.9902150706345519
GDF2	1.0000000000000002	0.32869468323646356
GDF3	1.0000000000000002	0.32869468323646356
GDF5	1.0246812221571417	0.3171730764461204
GDF5OS	0.9264696413497592	0.36167967399002243
GDF6	1.0000000000000002	0.32869468323646356
GDF7	-1.4572598099209086	0.17529348415016616
GDF9	2.076293914753804	0.04654709449064608
GDI1	1.6091662989725708	0.11941509905231362
GDI2	-0.002668738413623346	0.9978940144922949
GDI2P1		
GDI2P2	0.043540980679015115	0.9659371207125422
GDNF	1.0000000000000002	0.32869468323646356
GDNF-AS1	-0.4965635331614208	0.6278714687618405
GDPD1	-0.15884900129434634	0.8754577466869009
GDPD2	-0.9416630548085393	0.3707989462159337
GDPD3	4.55275965869175	0.00010336536331906802
GDPD4		
GDPD5	-1.0292332668721145	0.3184623781771042
GDPGP1	0.10134613590599076	0.9207357466494597
GEM	-1.6718251277905631	0.1251966508602808
GEMIN2	-0.2357424109849075	0.8152527633741941
GEMIN2P1		
GEMIN2P2		
GEMIN4	-0.7151721217395768	0.4853344895283581
GEMIN5	-0.18680626391349028	0.8540875291968382
GEMIN6	0.18378317818216242	0.8559769938285646
GEMIN7	1.7540515904772171	0.08978749699234675
GEMIN7-AS1	-0.037005560473597265	0.970973315628298
GEMIN8	-0.20353156806213976	0.8410170102900265
GEMIN8P2		
GEMIN8P3		
GEMIN8P4	2.246659240919085	0.03554272939743446
GEN1	0.2206648087325497	0.8271847516966216
GET1	-0.3151296102374881	0.7556008604791975
GET3	1.4858271454885805	0.14929142167763484
GET4	-1.0759177981288746	0.29194890099556325
GFAP	-0.2926996399409626	0.7729067956772282
GFER	-0.08011916614037345	0.9370629272616647
GFI1	3.402275476538118	0.0020140154947409
GFI1B	1.2953212502879954	0.20575139542650117
GFM1	-1.1650263686089728	0.2647231538490372
GFM2	1.360552899737691	0.18450781184407095
GFOD1	1.9386099867846622	0.06463757427599211
GFOD1-AS1	-0.287242829201079	0.7779839945830355
GFOD2	-0.11678096477435758	0.90811570280388
GFPT1	0.6337957316674295	0.5318371411118077
GFPT2	-0.9509341896986102	0.35627773192855294
GFRA1	1.367949973030034	0.18578877096691362
GFRA2	-1.2645206873515071	0.2313469434055168
GFRA3	1.7556529970583112	0.09372508417028162
GFRA4	1.0000000000000002	0.32869468323646356
GFRAL	-1.0	0.34343639613791355
GFY	-1.0	0.34343639613791355
GGA1	-0.33319268481513975	0.7445981779070288
GGA2	-1.2442482719258197	0.23123251936852163
GGA3	0.26675597775846727	0.7926730742094266
GGACT	-1.6991092410067283	0.11097811451537411
GGCT	-0.1191729962574641	0.9061260741574115
GGCX	1.1404482281028496	0.2700396217918878
GGH	2.9552355678938134	0.00720651529963038
GGN	1.529949814272424	0.1370989315687181
GGNBP1	1.8654200377166428	0.0754010192474116
GGNBP2	-0.7583231428945506	0.45698127091576723
GGPS1	0.5078106129070932	0.6166839529585944
GGT1	2.2923981905216655	0.02950498573637288
GGT1	1.0762951152859326	0.2922677741912815
GGT2	2.2902232316897835	0.029601368406077532
GGT3P	-0.9653509751041333	0.35822259653776156
GGT4P	1.18893044738458	0.2454273671861779
GGT5	-1.2656198384557658	0.2212013026149235
GGT6	1.3740718301804364	0.18390893307160067
GGT7	-1.4542718394408896	0.16757012259375706
GGT8P	-1.0	0.34343639613791355
GGTA1P	0.2732761280500388	0.7865157502685156
GGTA2P		
GGTLC1	-0.03284145109188032	0.9743491710847496
GGTLC2	1.4252935418954134	0.16498763601447775
GGTLC3	1.0000000000000002	0.32869468323646356
GGTLC4P	1.6962081754355272	0.10120758419429629
GGTLC5P	-0.41613014952135235	0.6832322650079309
GH1	-1.452435899311524	0.1803355328284767
GH2		
GHDC	0.23551644184495737	0.8158829495941414
GHET1	-0.9506946251629412	0.36170164987937514
GHITM	-1.1544471674129402	0.25746863588416286
GHR	-0.6238362603904014	0.5452874720781969
GHRH		
GHRHR	1.0000000000000002	0.32869468323646356
GHRL	0.1029415988066675	0.9188342271032677
GHRLOS	-1.4957465855548389	0.15589194270923828
GHSR	0.5603057437833652	0.5807340008624531
GID4	-0.20267131642575334	0.8413121439186385
GID8	-1.8326358819751727	0.08818078866979108
GIGYF1	-2.18332382874948	0.047952031021495464
GIGYF2	-0.919602020600291	0.37369079907787783
GIHCG	-0.1384802261835409	0.8909662126611335
GIMAP1	-1.0934552275868248	0.2943146946481581
GIMAP1-GIMAP5	-1.029664144778811	0.3285776413205183
GIMAP2	0.5697960414213042	0.5741870279079577
GIMAP3P	-0.13158285930961328	0.8971637845955349
GIMAP4	0.022915566421439253	0.9819398311740906
GIMAP5	-0.1589208428189555	0.8756421188714767
GIMAP6	-0.9160810704442706	0.37128165491598
GIMAP7	-0.5974414878642315	0.5576814617612195
GIMAP8	-0.06184304970467586	0.951278780243156
GIMD1		
GIN1	1.0497421704180978	0.3033434018820411
GINM1	-1.1002767413767256	0.2806526777658146
GINS1	4.556091352516722	9.219664904738578e-05
GINS2	4.3181595779395625	0.0002482595387552719
GINS3	0.1997860679443567	0.843567512935077
GINS4	0.9256117267387007	0.362890606861893
GIP		
GIPC1	-0.9510543290610739	0.35652603858415266
GIPC2	0.05071607218773297	0.9600928146071421
GIPC3	1.1888391931649849	0.24433119636739045
GIPR	0.468951092488431	0.6448043842535202
GIT1	-0.8265591240175846	0.4191179216292562
GIT2	0.11589617551749075	0.9090125845392352
GJA1	-1.0	0.34343639613791355
GJA10		
GJA1P1	1.0000000000000002	0.32869468323646356
GJA3	1.5753507421508535	0.12587002714084722
GJA4	1.8459410691097498	0.07495712894196788
GJA5	1.3932610920384723	0.1781142766893712
GJA6P	1.072340813885381	0.2957361584628767
GJA8		
GJA9		
GJB1	-1.1985878781937371	0.2593491531501288
GJB2		
GJB3	1.0000000000000002	0.32869468323646356
GJB4		
GJB5		
GJB6	1.802146907304165	0.08378820593609597
GJB7	1.0	0.32869468323646367
GJC1	1.5964158885830437	0.1253356640406176
GJC2	-1.1860210752152185	0.25621500147270215
GJC3	1.2912454440621268	0.21065190209460521
GJD2		
GJD3	1.0179914183013183	0.3168564639757592
GJD4	1.5430274461233664	0.13776010828284785
GJE1		
GK	1.5732350908710864	0.12776113905703237
GK-AS1	-0.8265601087510027	0.4292800686541566
GK-IT1	3.231459071033603	0.0030222249020894106
GK2		
GK3P	-0.5790629164091692	0.575585041530309
GK5	0.4163595255955203	0.681247292466824
GKAP1	0.12996531101956696	0.8974674364914588
GKN1		
GKN2	-1.0	0.34343639613791355
GKN3P		
GLA	-0.08410764191571485	0.9343421519746284
GLB1	-0.24859271933919946	0.806188641705743
GLB1L	1.2309119604126708	0.2307313843456648
GLB1L2	1.17624225857969	0.2496055801580121
GLB1L3	-0.060264878727117534	0.952469406064649
GLCCI1	1.4034726820633068	0.17195979397615957
GLCCI1-DT	-0.7292768661419917	0.4806448152266797
GLCE	-1.1006321564081671	0.28724565156448767
GLDC	3.5496022710905133	0.001716842396595845
GLDCP1	1.4693122556736866	0.15657074718718156
GLDN	1.7027466301297354	0.10247754723186629
GLE1	0.8750208536933166	0.392150319119675
GLG1	-0.46804251114376694	0.6451310335057607
GLI1	-1.0076641256911254	0.32977459282579247
GLI2		
GLI3	-0.4498909857438185	0.6619518032631428
GLI4	-1.1093060991423704	0.28573959149159645
GLIDR	-0.606244886940912	0.5535791052448806
GLIPR1	-0.981879302286425	0.33443252475818097
GLIPR1L1		
GLIPR1L2	-0.06335462090794344	0.9502946266172642
GLIPR2	1.6091222173365216	0.12803358840295617
GLIS1	-0.034091937878497944	0.9732103575489341
GLIS2	1.2276453454242042	0.22927008175178526
GLIS2-AS1		
GLIS3	-1.2167727011357887	0.24639878215041888
GLIS3-AS1		
GLMN	0.11757481030282965	0.9081169001972458
GLMP	1.1905836136173529	0.24484655340732256
GLO1	0.5505559239140079	0.5866015146285322
GLOD4	-1.7482138056227507	0.10434262878718663
GLOD5	0.8239076883673587	0.41654183790774213
GLP1R	0.08206907411641066	0.9352054051692538
GLP2R		
GLRA1		
GLRA2	1.187622735212673	0.24824192733890202
GLRA3	-1.0	0.34343639613791355
GLRA4	-0.798814197134504	0.44434001998257844
GLRB	1.0000000000000002	0.32869468323646356
GLRX	3.8910615054432447	0.0006213078288326844
GLRX2	2.312344230394283	0.028404631462737237
GLRX3	0.023305246970890047	0.981602851161404
GLRX3P2	0.5540502971226435	0.5836582668018329
GLRX5	-0.47490117994146847	0.64334930548695
GLRXP1		
GLRXP2		
GLRXP3	1.137873832263292	0.2641828980551021
GLS	-0.3433212979211457	0.7347665741120646
GLS2	-0.7815555136165315	0.44263935656327746
GLT1D1	1.0755748741362616	0.2950051053863989
GLT6D1		
GLT8D1	-0.12635841541878234	0.9003928833109482
GLT8D2	-0.4015538339225766	0.6954976088207803
GLTP	1.4734404721707324	0.1543479684592013
GLTPD2	-0.8465638136145838	0.41831509189784244
GLTPP1	0.6485455026227601	0.52185309562063
GLUD1	-0.4434827173541836	0.6624832823477815
GLUD1P2	0.7188156633106557	0.4778258710756471
GLUD1P3	-1.53527525944078	0.14961567183907776
GLUD1P4		
GLUD1P9		
GLUD2	0.5994405762469717	0.5533896798788044
GLUL	-0.19079199894714244	0.850758717755081
GLULP3	0.6119544244734314	0.5452816273718524
GLULP4	2.1515390860057895e-17	1.0
GLULP5		
GLULP6		
GLYAT	1.0000000000000002	0.32869468323646356
GLYATL1	-0.5176266106234472	0.6149329699948411
GLYATL1B		
GLYATL1P1	1.0000000000000002	0.32869468323646356
GLYATL1P2	-0.03375345507781663	0.9734497446272873
GLYATL1P4		
GLYATL2	-1.3081842474100716	0.22217001099184427
GLYATL3	-1.1788757079351428	0.26867367879220966
GLYCAM1		
GLYCTK	0.26907000264512393	0.7902205752159295
GLYCTK-AS1	-1.9077801503430796	0.08859576732548453
GLYR1	0.7488248458731861	0.4639256825938134
GM2A	3.61940401414917	0.001951229931244092
GM2AP1	1.0000000000000002	0.32869468323646356
GM2AP2		
GMCL1	-0.9039364797613779	0.3760431016383695
GMCL1P2		
GMCL2	-0.07700992208415049	0.9395479307896637
GMDS	0.9136211379439934	0.3734763120093343
GMDS-DT	3.409635310387109	0.0019054289877409427
GMEB1	-0.43323636645744745	0.6699791032163943
GMEB2	-1.4864957819869964	0.15066317676980423
GMFB	1.45000341661904	0.15743368610360803
GMFBP1		
GMFG	1.5076277010246368	0.14239828354043654
GMIP	0.6530915140991109	0.5225570938591362
GML	0.5833747543632456	0.5640122561013966
GMNC		
GMNN	4.102258084303248	0.00036557039442763266
GMPPA	2.0443980455648356	0.05175749897320185
GMPPB	1.6151377746534805	0.11675100423214019
GMPR	-0.39252211465762304	0.7015030885474283
GMPR2	2.082151352973152	0.048873240189205955
GMPS	-1.616958588524217	0.12446356916152787
GMPSP1	0.43558358503076616	0.6662569936982516
GNA11	-0.14349885696326975	0.8878660489858856
GNA12	-1.52465936261958	0.15512456057193857
GNA13	0.8239183908424328	0.4165091189790082
GNA14	-0.733134410815879	0.47959637736287186
GNA14-AS1	-0.9451735839944536	0.3691156800275709
GNA15	2.2158257268350106	0.04059693306986914
GNAI1	-1.4545006293483367	0.16833414426705665
GNAI2	-0.32200975782543134	0.7518822908807772
GNAI2P1	1.4491376746189444	0.16206871193916228
GNAI2P2		
GNAI3	1.8019087669612668	0.08161974463867464
GNAL	1.318947882874249	0.1973421825045835
GNAO1	-0.29114968503690875	0.7729404834168914
GNAQ	0.9279820930967495	0.3613127779555837
GNAQP1	0.8181609284937125	0.4213258337672062
GNAS	0.14317981268228752	0.8872878288528834
GNAS-AS1	-1.2200372368496915	0.2498755813546698
GNAT1	1.0000000000000002	0.32869468323646356
GNAT2	-0.838568399748368	0.4200121429835849
GNAT3		
GNAZ	0.2791257164710871	0.78231435278818
GNB1	0.8051275097489223	0.4306105968663011
GNB1L	-0.7278642921378325	0.480065106134955
GNB2	1.015986680967912	0.31911739392958344
GNB3	-0.9141822907913726	0.37590953247465186
GNB4	1.4244708383957079	0.16489511851945313
GNB5	-1.7679083936594244	0.096284918581591
GNE	-0.7960229758749701	0.4386383261080212
GNG10	1.1707053818557747	0.25099633139948424
GNG10P1		
GNG11	1.084605594476391	0.28692788831097654
GNG12	1.0000000000000002	0.32869468323646356
GNG12-AS1	1.0000000000000002	0.32869468323646356
GNG13	1.0000000000000002	0.32869468323646356
GNG14		
GNG2	0.22622228428554403	0.822726626688977
GNG3	0.2760104097317542	0.7862345216648519
GNG4	1.6389395971261689	0.11612230970326397
GNG5	3.233091164765664	0.0030307395192457143
GNG5P1	1.404160484655036	0.1748883937438949
GNG5P2	1.7051806078225675	0.10043904632270774
GNG5P3		
GNG5P5		
GNG7	-1.5474913973449602	0.13556305137296523
GNG8	1.4490899733091915	0.15768725938404046
GNGT1		
GNGT2	1.5123791899000756	0.14092628156431294
GNL1	-0.14517608287563577	0.8860249079188484
GNL2	0.5284430060446579	0.6030471296165624
GNL2P1		
GNL3	0.8880977105184114	0.381887090248331
GNL3L	-0.1454243539733506	0.8858380670067217
GNL3LP1	-0.022338987963765308	0.9823853110861678
GNLY	1.7965281494929253	0.08420808493706576
GNMT	2.0881806342306244	0.04546123475537684
GNPAT	1.4114386683871405	0.16849722862741645
GNPATP		
GNPDA1	0.763256270260475	0.4524650831253789
GNPDA2	-1.1528716470451321	0.26346135773845175
GNPNAT1	-0.49892135457311254	0.6227080126865214
GNPTAB	0.4258949421823394	0.6742678920497611
GNPTG	-0.03171047959327887	0.9751006081249155
GNRH1	-0.9546161820125132	0.35454145419754113
GNRH2	0.4820098072246905	0.6348608395545076
GNRHR		
GNRHR2	-0.6330664490861134	0.5328357046577454
GNRHR2P1		
GNS	2.302575379759527	0.031742161317733386
GOLGA1	1.5475804662768207	0.1331424844162437
GOLGA2	-0.4271848811591483	0.6762963525546166
GOLGA2P1		
GOLGA2P10	-0.4273854372287448	0.6725451632955068
GOLGA2P11		
GOLGA2P2Y		
GOLGA2P3Y	-1.0	0.34343639613791355
GOLGA2P4		
GOLGA2P5	-1.501726920084715	0.1542084287207108
GOLGA2P6	-0.8628834925479375	0.4098900107799055
GOLGA2P7	-0.5586539437164555	0.5837433230068496
GOLGA2P8	2.5693858602111725	0.017872751060320533
GOLGA2P9		
GOLGA3	-0.47176218566844785	0.643798715073377
GOLGA4	-0.45434328718327704	0.6534935384843876
GOLGA5	0.0011628080990667118	0.999084969821288
GOLGA5P1	0.7900890908820253	0.43862508732585026
GOLGA6A	-1.0	0.34343639613791355
GOLGA6B	1.0000000000000002	0.32869468323646356
GOLGA6C	1.0000000000000002	0.32869468323646356
GOLGA6D	1.5218658618762977	0.1391778909369312
GOLGA6L1		
GOLGA6L10	-1.0675105166708359	0.3083083292972888
GOLGA6L11P		
GOLGA6L16P		
GOLGA6L17P	-0.8196465757888153	0.43183138563054224
GOLGA6L2	0.16045233665503902	0.8739773276213766
GOLGA6L22	1.0000000000000002	0.32869468323646356
GOLGA6L3	1.0536914348853703	0.3031429295041114
GOLGA6L4	-1.1263091659709903	0.2806634480350496
GOLGA6L5P	-0.40152269921384987	0.694505859888603
GOLGA6L6	1.0000000000000002	0.32869468323646356
GOLGA6L7	1.0000000000000002	0.32869468323646356
GOLGA6L9	-1.1519833931420385	0.2710627506676351
GOLGA7	-0.9164003391709515	0.3689667872998934
GOLGA7B	-1.7109931899732596	0.10453133387386888
GOLGA8A	-1.0427814176699421	0.3147520363670561
GOLGA8B	-1.7455465125381513	0.10611927443439347
GOLGA8CP	1.0000000000000002	0.32869468323646356
GOLGA8DP	-0.9999999999999998	0.34343639613791366
GOLGA8EP	1.3679499730300344	0.1857887709669136
GOLGA8F	-1.0	0.34343639613791355
GOLGA8G	-1.362309446820879	0.20594638520448538
GOLGA8H	-0.10448145423240694	0.918105470337953
GOLGA8IP	-0.461329680878861	0.6503283211905918
GOLGA8J	1.4998816577382166	0.14757486239519965
GOLGA8K	0.02430921028201674	0.9809126802422711
GOLGA8M	0.19087619459500668	0.8507141737661219
GOLGA8M	-0.9059456463497659	0.3869098380168411
GOLGA8N	2.563579034664886	0.016079621359414462
GOLGA8O	-0.2493145699817852	0.804961989925921
GOLGA8Q	1.4314060605393322	0.16284118063761938
GOLGA8R	0.18119727756920384	0.8578906526141084
GOLGA8S	-1.0	0.34343639613791355
GOLGA8T	2.01539002221156	0.05618306819557843
GOLGA8UP	-0.7058601494480065	0.4969798502814251
GOLGA8VP	-1.4327007988227578	0.18574887160534867
GOLGB1	0.038424013166560314	0.9697352360357039
GOLIM4	0.7658276378286729	0.45427289050301967
GOLM1	1.4990877663788773	0.1470966752159165
GOLPH3	0.9604163962205858	0.34484375579969206
GOLPH3L	0.4572093756881454	0.6514838059038125
GOLT1A	-2.0360622895949896	0.06846732354489597
GOLT1B	0.7585378339309654	0.4541757636485878
GON4L	-0.22713255459097684	0.8228479736758431
GON7	0.7511136697786926	0.4592851042870648
GOPC	-0.4212925290026531	0.6776377430842886
GORAB	0.5948450843288502	0.5565374097770626
GORAB-AS1	-0.8048380465484429	0.43799478490714894
GORASP1	2.0091988567901473	0.055671352091197786
GORASP2	-0.19704443081711398	0.8461703173544592
GOSR1	0.6343634058408186	0.5332754817617906
GOSR2	0.35915488098336595	0.7231392166810606
GOT1	1.0344160795782043	0.3113155224228127
GOT1L1		
GOT2	-0.1891789788713449	0.8521352140291392
GOT2P1	1.0000000000000002	0.32869468323646356
GOT2P2	2.2799166217167235	0.03316601198175194
GOT2P3	1.5601870964278974	0.13244251447762956
GOT2P5		
GP1BA	3.009509101253451	0.0052838172141024585
GP1BB	2.3908558740888104	0.02345732655582
GP2		
GP5	-1.6991274116431987	0.1110434903288311
GP6	2.3731806840769765	0.02429912743263581
GP9	1.3625119559978245	0.18340083035556434
GPA33	-2.519691364067342	0.024437317407666123
GPAA1	0.2999741631720259	0.7674799841782411
GPAA1P1		
GPAA1P2		
GPALPP1	-0.1821388282131598	0.8573049881096528
GPAM	0.9225845652277614	0.36713662242247636
GPANK1	1.8277246792603994	0.0801925008509645
GPAT2	0.1302168766773693	0.8976321459730934
GPAT2P1	-0.4002714074283797	0.6954817072954995
GPAT2P2	0.2837671982309866	0.7785381693325845
GPAT3	-0.559770564731207	0.5819246070229516
GPAT4	-0.2097680963280795	0.8355586395900769
GPATCH1	-0.98758294363855	0.33651383010324964
GPATCH11	-1.3446370179314593	0.19138004098784797
GPATCH2	0.39433330003534656	0.6963512396674777
GPATCH2L	-0.42327072520541115	0.6757894890149452
GPATCH3	1.1997142289137663	0.24477310801145263
GPATCH4	-0.8805423047955664	0.393656998449302
GPATCH8	-0.6685937703090947	0.5137128773485202
GPBAR1	0.21658627656717408	0.8304377212730715
GPBP1	1.7257505489808667	0.09468803041281215
GPBP1L1	1.044095197814456	0.30745314794297907
GPC1	1.0362342445029655	0.3123824241208463
GPC2	-1.6190808892130306	0.1321822139839307
GPC3	-1.488073555167921	0.16418983286359248
GPC3-AS1		
GPC4	-2.4290694857991504	0.03317408472753779
GPC5	-0.053472715669063677	0.9577347394088438
GPC5-AS1		
GPC5-AS2		
GPC5-IT1		
GPC6		
GPC6-AS1		
GPC6-AS2		
GPCPD1	-0.05290647751713929	0.9581647891926586
GPD1	0.33304404049557434	0.74176941556452
GPD1L	-2.1727014146765313	0.044339965992254045
GPD2	3.4190150062577116	0.0020196750921892877
GPER1	2.0814616951124574	0.04602395538106889
GPHA2	0.5077217065401528	0.6181126926981898
GPHB5		
GPHN	-1.3446539279817487	0.20378856135874263
GPI	0.06423069127869756	0.9492135610391319
GPIHBP1	1.0000000000000002	0.32869468323646356
GPKOW	2.377184837518505	0.024024600763499042
GPLD1	-1.2955506151089664	0.21448789470657378
GPM6A	-0.7057425275010232	0.4962196092119793
GPM6B	-0.9346890687113127	0.36809235607987567
GPM6BP1		
GPM6BP2		
GPM6BP3		
GPN1	-0.342209964721397	0.7358593921604787
GPN2	-0.3093201663416384	0.760145061909519
GPN3	-0.9455526588518531	0.3597644479449794
GPN3P1		
GPNMB	1.7733653728363312	0.08741321743720312
GPR1	0.4055713989929166	0.6893266668031262
GPR1-AS	1.4532554102633521	0.15940569386068015
GPR101		
GPR107	0.40402229186347977	0.6901738287310502
GPR108	0.9951310750297475	0.3315366618946374
GPR119		
GPR12	-1.0	0.34343639613791355
GPR132	0.05338670627618154	0.9579325092903692
GPR135	0.7137829153399854	0.4826147711351847
GPR137	0.9786607038418536	0.3379043627206815
GPR137B	0.2835767921187801	0.7802725426142665
GPR137C	1.6456506303959608	0.11472168795049045
GPR139		
GPR141	4.27843912681161	0.00017798726539919514
GPR141BP	1.0688883957084796	0.2941948767065846
GPR142	1.0000000000000002	0.32869468323646356
GPR143		
GPR143P		
GPR146	-0.6901675913856067	0.5017003552644725
GPR148		
GPR149	1.0000000000000002	0.32869468323646356
GPR15	-1.6833286718553422	0.12365327343720213
GPR150	-1.3617489618417364	0.19691313986000272
GPR151		
GPR152		
GPR153	-0.2583183440318036	0.7986948146089385
GPR155	-0.4633365677156136	0.6467578401235877
GPR156	-0.2640006669498959	0.7938254476299504
